% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770391809.4803 0.312 -0.002 0.0023 -3.0998
1770391809.4858 0.313 -0.002 0.0012 -3.0999
1770391809.4902 0.314 -0.002 0.0012 -3.1000
1770391809.4958 0.315 -0.002 0.0023 -3.1004
1770391809.5001 0.316 -0.002 0.0012 -3.1007
1770391809.5057 0.317 -0.002 0.0012 -3.1010
1770391809.5099 0.318 -0.002 0.0012 -3.1015
1770391809.5155 0.319 -0.002 0.0012 -3.1017
1770391809.5199 0.320 -0.002 0.0012 -3.1015
1770391809.5253 0.321 -0.002 0.0012 -3.1006
1770391809.5308 0.322 -0.002 0.0012 -3.1000
1770391809.5351 0.323 -0.002 0.0023 -3.0995
1770391809.5408 0.324 -0.002 0.0023 -3.0995
1770391809.5451 0.325 -0.002 0.0023 -3.0996
1770391809.5505 0.326 -0.002 0.0023 -3.0994
1770391809.5550 0.327 -0.002 0.0012 -3.0988
1770391809.5604 0.328 -0.002 0.0012 -3.0991
1770391809.5650 0.329 -0.002 0.0023 -3.0993
1770391809.5704 0.330 -0.002 0.0023 -3.0991
1770391809.5757 0.331 -0.002 0.0012 -3.0984
1770391809.5802 0.332 -0.002 0.0012 -3.0981
1770391809.5862 0.333 -0.002 0.0023 -3.0982
1770391809.5899 0.334 -0.002 0.0012 -3.0988
1770391809.5954 0.335 -0.002 0.0012 -3.0997
1770391809.6008 0.336 -0.002 0.0012 -3.1002
1770391809.6051 0.337 -0.002 0.0012 -3.1003
1770391809.6105 0.338 -0.002 0.0012 -3.1001
1770391809.6152 0.339 -0.002 0.0012 -3.0999
1770391809.6206 0.340 -0.002 0.0012 -3.1000
1770391809.6252 0.341 -0.002 0.0012 -3.1000
1770391809.6305 0.342 -0.002 0.0012 -3.0996
1770391809.6360 0.343 -0.002 0.0012 -3.0992
1770391809.6405 0.344 -0.002 0.0012 -3.0989
1770391809.6459 0.345 -0.002 0.0012 -3.0992
1770391809.6504 0.346 -0.002 0.0012 -3.0998
1770391809.6557 0.347 -0.002 0.0012 -3.1004
1770391809.6602 0.348 -0.002 0.0012 -3.1006
1770391809.6657 0.349 -0.002 0.0012 -3.1004
1770391809.6710 0.350 -0.002 0.0012 -3.0999
1770391809.6755 0.351 -0.002 0.0012 -3.0997
1770391809.6810 0.352 -0.002 0.0012 -3.0995
1770391809.6854 0.353 -0.002 0.0012 -3.0994
1770391809.6910 0.354 -0.002 -0.0000 -3.0998
1770391809.6965 0.355 -0.002 0.0012 -3.1000
1770391809.7007 0.356 -0.002 0.0012 -3.0999
1770391809.7061 0.357 -0.002 0.0012 -3.0995
1770391809.7116 0.358 -0.002 0.0012 -3.0991
1770391809.7160 0.359 -0.002 0.0012 -3.0991
1770391809.7215 0.360 -0.002 0.0012 -3.0996
1770391809.7260 0.361 -0.002 0.0012 -3.1001
1770391809.7313 0.362 -0.002 0.0023 -3.1002
1770391809.7359 0.363 -0.002 0.0012 -3.1000
1770391809.7413 0.364 -0.002 0.0012 -3.0991
1770391809.7458 0.365 -0.002 0.0012 -3.0985
1770391809.7512 0.366 -0.002 0.0012 -3.0980
1770391809.7557 0.367 -0.002 0.0012 -3.0981
1770391809.7611 0.368 -0.002 0.0012 -3.0986
1770391809.7666 0.369 -0.002 0.0012 -3.0988
1770391809.7711 0.370 -0.002 0.0012 -3.0987
1770391809.7766 0.371 -0.002 0.0012 -3.0984
1770391809.7808 0.372 -0.002 0.0012 -3.0981
1770391809.7863 0.373 -0.002 0.0012 -3.0980
1770391809.7908 0.374 -0.002 0.0012 -3.0984
1770391809.7963 0.375 -0.002 -0.0000 -3.0988
1770391809.8007 0.376 -0.002 -0.0000 -3.0997
1770391809.8062 0.377 -0.002 -0.0000 -3.1002
1770391809.8115 0.378 -0.002 -0.0000 -3.1010
1770391809.8161 0.379 -0.002 -0.0000 -3.1014
1770391809.8214 0.380 -0.002 -0.0000 -3.1013
1770391809.8259 0.381 -0.002 -0.0000 -3.1007
1770391809.8313 0.382 -0.002 0.0012 -3.0996
1770391809.8367 0.383 -0.002 0.0012 -3.0995
1770391809.8413 0.384 -0.002 -0.0000 -3.0995
1770391809.8467 0.385 -0.002 -0.0000 -3.1000
1770391809.8510 0.386 -0.002 -0.0000 -3.1005
1770391809.8566 0.387 -0.002 -0.0000 -3.1006
1770391809.8609 0.388 -0.002 -0.0012 -3.1005
1770391809.8665 0.389 -0.002 -0.0000 -3.1004
1770391809.8708 0.391 -0.002 -0.0012 -3.1010
1770391809.8764 0.391 -0.002 -0.0000 -3.1015
1770391809.8808 0.392 -0.002 -0.0012 -3.1020
1770391809.8864 0.393 -0.002 -0.0012 -3.1020
1770391809.8911 0.395 -0.002 -0.0012 -3.1014
1770391809.8967 0.395 -0.002 -0.0012 -3.1009
1770391809.9011 0.396 -0.002 -0.0012 -3.1004
1770391809.9066 0.397 -0.002 -0.0000 -3.1005
1770391809.9111 0.399 -0.002 -0.0012 -3.1006
1770391809.9158 0.399 -0.002 -0.0012 -3.1008
1770391809.9212 0.401 -0.002 -0.0000 -3.1007
1770391809.9273 0.401 -0.002 -0.0000 -3.1006
1770391809.9316 0.403 -0.002 -0.0000 -3.1004
1770391809.9362 0.403 -0.002 -0.0012 -3.1002
1770391809.9416 0.405 -0.002 -0.0000 -3.1006
1770391809.9460 0.405 -0.002 -0.0000 -3.1009
1770391809.9515 0.407 -0.002 -0.0000 -3.1015
1770391809.9559 0.407 -0.002 -0.0000 -3.1017
1770391809.9613 0.409 -0.002 -0.0012 -3.1019
1770391809.9658 0.410 -0.002 -0.0000 -3.1014
1770391809.9712 0.411 -0.002 -0.0000 -3.1003
1770391809.9767 0.411 -0.002 -0.0000 -3.0999
1770391809.9810 0.413 -0.002 -0.0000 -3.0997
1770391809.9867 0.413 -0.002 -0.0000 -3.1003
1770391809.9911 0.415 -0.002 -0.0000 -3.1013
1770391809.9967 0.415 -0.002 -0.0000 -3.1017
1770391810.0011 0.417 -0.002 -0.0000 -3.1015
1770391810.0065 0.418 -0.002 -0.0000 -3.1012
1770391810.0109 0.419 -0.002 -0.0000 -3.1006
1770391810.0165 0.419 -0.002 -0.0000 -3.1007
1770391810.0209 0.421 -0.002 0.0012 -3.1008
1770391810.0262 0.421 -0.002 -0.0000 -3.1012
1770391810.0315 0.423 -0.002 -0.0000 -3.1015
1770391810.0360 0.423 -0.002 -0.0000 -3.1017
1770391810.0415 0.425 -0.002 -0.0000 -3.1020
1770391810.0460 0.425 -0.002 0.0012 -3.1021
1770391810.0514 0.427 -0.002 -0.0000 -3.1025
1770391810.0559 0.427 -0.002 -0.0000 -3.1025
1770391810.0613 0.429 -0.002 0.0012 -3.1024
1770391810.0667 0.429 -0.002 0.0012 -3.1020
1770391810.0711 0.431 -0.002 -0.0000 -3.1015
1770391810.0766 0.431 -0.002 -0.0000 -3.1013
1770391810.0811 0.433 -0.002 0.0012 -3.1008
1770391810.0865 0.433 -0.002 0.0012 -3.1009
1770391810.0919 0.434 -0.002 0.0012 -3.1013
1770391810.0964 0.435 -0.002 -0.0000 -3.1020
1770391810.1017 0.437 -0.002 0.0012 -3.1026
1770391810.1062 0.437 -0.002 -0.0000 -3.1028
1770391810.1115 0.439 -0.002 -0.0000 -3.1023
1770391810.1161 0.439 -0.002 0.0012 -3.1019
1770391810.1216 0.441 -0.002 0.0012 -3.1014
1770391810.1259 0.441 -0.002 0.0012 -3.1013
1770391810.1314 0.442 -0.002 0.0012 -3.1012
1770391810.1368 0.443 -0.002 0.0012 -3.1011
1770391810.1412 0.444 -0.002 -0.0000 -3.1009
1770391810.1467 0.445 -0.002 -0.0000 -3.1006
1770391810.1510 0.446 -0.002 0.0012 -3.1004
1770391810.1565 0.447 -0.002 0.0012 -3.1001
1770391810.1619 0.448 -0.002 0.0012 -3.1001
1770391810.1664 0.449 -0.002 -0.0000 -3.1005
1770391810.1718 0.450 -0.002 0.0012 -3.1018
1770391810.1764 0.451 -0.002 -0.0000 -3.1028
1770391810.1817 0.453 -0.002 -0.0000 -3.1037
1770391810.1866 0.453 -0.002 -0.0000 -3.1035
1770391810.1911 0.455 -0.002 -0.0000 -3.1024
1770391810.1966 0.455 -0.002 0.0012 -3.1019
1770391810.2011 0.457 -0.002 0.0012 -3.1008
1770391810.2064 0.458 -0.002 0.0012 -3.1008
1770391810.2118 0.458 -0.002 0.0012 -3.1009
1770391810.2164 0.460 -0.002 -0.0000 -3.1017
1770391810.2218 0.461 -0.002 0.0012 -3.1019
1770391810.2262 0.462 -0.002 -0.0000 -3.1018
1770391810.2315 0.463 -0.002 -0.0000 -3.1016
1770391810.2372 0.464 -0.002 0.0012 -3.1011
1770391810.2416 0.465 -0.002 0.0012 -3.1009
1770391810.2470 0.466 -0.002 -0.0000 -3.1009
1770391810.2514 0.467 -0.002 -0.0000 -3.1011
1770391810.2569 0.468 -0.002 -0.0012 -3.1015
1770391810.2613 0.469 -0.002 -0.0000 -3.1013
1770391810.2668 0.470 -0.002 -0.0000 -3.1010
1770391810.2721 0.471 -0.002 -0.0000 -3.1006
1770391810.2767 0.472 -0.002 0.0012 -3.1005
1770391810.2821 0.473 -0.002 0.0012 -3.1003
1770391810.2866 0.474 -0.002 0.0012 -3.1000
1770391810.2920 0.475 -0.002 -0.0000 -3.0998
1770391810.2965 0.476 -0.002 0.0012 -3.0998
1770391810.3018 0.477 -0.002 0.0012 -3.1001
1770391810.3061 0.478 -0.002 0.0012 -3.1005
1770391810.3116 0.479 -0.002 0.0012 -3.1004
1770391810.3171 0.480 -0.002 -0.0000 -3.0997
1770391810.3216 0.481 -0.002 -0.0000 -3.0992
1770391810.3270 0.482 -0.002 0.0012 -3.0990
1770391810.3313 0.482 -0.002 -0.0000 -3.0991
1770391810.3368 0.484 -0.002 -0.0000 -3.0987
1770391810.3412 0.485 -0.002 -0.0000 -3.0984
1770391810.3467 0.486 -0.002 -0.0000 -3.0981
1770391810.3521 0.487 -0.002 0.0012 -3.0980
1770391810.3565 0.488 -0.002 -0.0000 -3.0983
1770391810.3619 0.489 -0.002 -0.0000 -3.0987
1770391810.3674 0.490 -0.002 -0.0000 -3.0991
1770391810.3718 0.491 -0.002 -0.0000 -3.0994
1770391810.3773 0.492 -0.002 -0.0012 -3.0997
1770391810.3817 0.493 -0.002 -0.0012 -3.1000
1770391810.3868 0.494 -0.002 -0.0012 -3.1002
1770391810.3929 0.495 -0.002 -0.0012 -3.1002
1770391810.3974 0.496 -0.002 -0.0023 -3.1000
1770391810.4018 0.497 -0.002 -0.0023 -3.0999
1770391810.4074 0.498 -0.002 -0.0012 -3.0993
1770391810.4119 0.499 -0.002 -0.0012 -3.0992
1770391810.4175 0.500 -0.002 -0.0012 -3.0991
1770391810.4219 0.501 -0.002 -0.0012 -3.0993
1770391810.4276 0.502 -0.002 -0.0012 -3.0994
1770391810.4321 0.503 -0.002 -0.0012 -3.0997
1770391810.4375 0.504 -0.002 -0.0012 -3.0999
1770391810.4422 0.505 -0.002 -0.0023 -3.1000
1770391810.4476 0.506 -0.002 -0.0012 -3.0998
1770391810.4520 0.507 -0.002 -0.0012 -3.0994
1770391810.4575 0.508 -0.002 -0.0023 -3.0989
1770391810.4618 0.509 -0.002 -0.0012 -3.0987
1770391810.4674 0.510 -0.002 -0.0023 -3.0987
1770391810.4727 0.511 -0.002 -0.0023 -3.0987
1770391810.4772 0.512 -0.002 -0.0023 -3.0991
1770391810.4826 0.513 -0.002 -0.0023 -3.0993
1770391810.4871 0.514 -0.002 -0.0023 -3.0992
1770391810.4927 0.515 -0.002 -0.0023 -3.0990
1770391810.4971 0.516 -0.002 -0.0012 -3.0985
1770391810.5025 0.517 -0.002 -0.0012 -3.0985
1770391810.5074 0.518 -0.002 -0.0023 -3.0985
1770391810.5119 0.519 -0.002 -0.0023 -3.0984
1770391810.5176 0.520 -0.002 -0.0012 -3.0986
1770391810.5219 0.521 -0.002 -0.0023 -3.0989
1770391810.5275 0.522 -0.002 -0.0023 -3.0996
1770391810.5319 0.523 -0.002 -0.0023 -3.1000
1770391810.5375 0.524 -0.002 -0.0023 -3.1004
1770391810.5419 0.525 -0.002 -0.0023 -3.1004
1770391810.5474 0.526 -0.002 -0.0023 -3.1004
1770391810.5519 0.527 -0.002 -0.0023 -3.1006
1770391810.5574 0.528 -0.002 -0.0012 -3.1010
1770391810.5620 0.529 -0.002 -0.0012 -3.1010
1770391810.5675 0.530 -0.002 -0.0023 -3.1007
1770391810.5720 0.531 -0.002 -0.0023 -3.1007
1770391810.5775 0.532 -0.002 -0.0012 -3.1010
1770391810.5818 0.533 -0.002 -0.0012 -3.1014
1770391810.5874 0.534 -0.002 -0.0012 -3.1018
1770391810.5917 0.535 -0.002 -0.0023 -3.1018
1770391810.5976 0.536 -0.002 -0.0012 -3.1014
1770391810.6019 0.537 -0.002 -0.0012 -3.1011
1770391810.6074 0.538 -0.002 -0.0012 -3.1005
1770391810.6118 0.538 -0.002 -0.0012 -3.1007
1770391810.6174 0.540 -0.002 -0.0012 -3.1010
1770391810.6217 0.541 -0.002 -0.0012 -3.1014
1770391810.6271 0.542 -0.002 -0.0012 -3.1018
1770391810.6325 0.543 -0.002 -0.0023 -3.1016
1770391810.6370 0.544 -0.002 -0.0012 -3.1013
1770391810.6424 0.545 -0.002 -0.0012 -3.1013
1770391810.6469 0.546 -0.002 -0.0012 -3.1014
1770391810.6523 0.546 -0.002 -0.0012 -3.1011
1770391810.6568 0.548 -0.002 -0.0023 -3.1007
1770391810.6621 0.549 -0.002 -0.0012 -3.1007
1770391810.6676 0.550 -0.002 -0.0012 -3.1013
1770391810.6721 0.550 -0.002 -0.0012 -3.1019
1770391810.6775 0.552 -0.002 -0.0012 -3.1025
1770391810.6820 0.553 -0.002 -0.0012 -3.1024
1770391810.6874 0.554 -0.002 -0.0012 -3.1013
1770391810.6919 0.554 -0.002 -0.0012 -3.1006
1770391810.6974 0.556 -0.002 -0.0012 -3.0998
1770391810.7028 0.556 -0.002 -0.0000 -3.1001
1770391810.7073 0.558 -0.002 -0.0012 -3.1009
1770391810.7126 0.558 -0.002 -0.0012 -3.1019
1770391810.7171 0.560 -0.002 -0.0012 -3.1025
1770391810.7226 0.561 -0.002 -0.0012 -3.1023
1770391810.7269 0.562 -0.002 -0.0012 -3.1014
1770391810.7324 0.562 -0.002 -0.0012 -3.1006
1770391810.7368 0.564 -0.002 -0.0000 -3.1004
1770391810.7423 0.564 -0.002 -0.0000 -3.1005
1770391810.7478 0.566 -0.002 -0.0012 -3.1013
1770391810.7521 0.566 -0.002 -0.0012 -3.1017
1770391810.7576 0.568 -0.002 -0.0012 -3.1018
1770391810.7619 0.569 -0.002 -0.0012 -3.1014
1770391810.7676 0.570 -0.002 -0.0023 -3.1009
1770391810.7720 0.570 -0.002 -0.0012 -3.1011
1770391810.7775 0.572 -0.002 -0.0012 -3.1016
1770391810.7820 0.573 -0.002 -0.0012 -3.1018
1770391810.7870 0.574 -0.002 -0.0023 -3.1021
1770391810.7925 0.575 -0.002 -0.0023 -3.1020
1770391810.7969 0.576 -0.002 -0.0023 -3.1017
1770391810.8024 0.577 -0.002 -0.0023 -3.1017
1770391810.8078 0.578 -0.002 -0.0023 -3.1018
1770391810.8122 0.579 -0.002 -0.0023 -3.1018
1770391810.8178 0.580 -0.002 -0.0023 -3.1014
1770391810.8220 0.581 -0.002 -0.0023 -3.1009
1770391810.8276 0.582 -0.002 -0.0023 -3.1009
1770391810.8319 0.583 -0.002 -0.0023 -3.1009
1770391810.8375 0.584 -0.002 -0.0023 -3.1014
1770391810.8419 0.585 -0.002 -0.0023 -3.1016
1770391810.8473 0.586 -0.002 -0.0035 -3.1015
1770391810.8528 0.587 -0.002 -0.0035 -3.1014
1770391810.8572 0.588 -0.002 -0.0023 -3.1010
1770391810.8626 0.589 -0.002 -0.0035 -3.1010
1770391810.8670 0.590 -0.002 -0.0035 -3.1012
1770391810.8724 0.591 -0.002 -0.0035 -3.1014
1770391810.8768 0.592 -0.002 -0.0023 -3.1014
1770391810.8822 0.593 -0.002 -0.0023 -3.1015
1770391810.8877 0.594 -0.002 -0.0035 -3.1018
1770391810.8921 0.595 -0.002 -0.0035 -3.1022
1770391810.8977 0.596 -0.002 -0.0035 -3.1026
1770391810.9020 0.597 -0.002 -0.0035 -3.1024
1770391810.9074 0.598 -0.002 -0.0035 -3.1019
1770391810.9118 0.599 -0.002 -0.0035 -3.1017
1770391810.9174 0.600 -0.002 -0.0035 -3.1020
1770391810.9218 0.601 -0.002 -0.0035 -3.1023
1770391810.9272 0.602 -0.002 -0.0035 -3.1030
1770391810.9326 0.603 -0.002 -0.0035 -3.1033
1770391810.9371 0.604 -0.002 -0.0035 -3.1035
1770391810.9425 0.605 -0.002 -0.0035 -3.1036
1770391810.9470 0.606 -0.002 -0.0046 -3.1036
1770391810.9524 0.607 -0.002 -0.0035 -3.1040
1770391810.9568 0.608 -0.002 -0.0035 -3.1048
1770391810.9622 0.609 -0.002 -0.0035 -3.1053
1770391810.9677 0.610 -0.002 -0.0046 -3.1056
1770391810.9721 0.611 -0.002 -0.0046 -3.1054
1770391810.9775 0.612 -0.002 -0.0035 -3.1051
1770391810.9819 0.613 -0.002 -0.0035 -3.1049
1770391810.9877 0.614 -0.002 -0.0046 -3.1052
1770391810.9922 0.615 -0.002 -0.0035 -3.1057
1770391810.9976 0.616 -0.002 -0.0046 -3.1065
1770391811.0020 0.617 -0.002 -0.0046 -3.1067
1770391811.0075 0.618 -0.002 -0.0046 -3.1065
1770391811.0130 0.619 -0.002 -0.0046 -3.1061
1770391811.0175 0.620 -0.002 -0.0035 -3.1059
1770391811.0229 0.621 -0.002 -0.0035 -3.1061
1770391811.0273 0.622 -0.002 -0.0046 -3.1067
1770391811.0327 0.623 -0.002 -0.0046 -3.1069
1770391811.0372 0.624 -0.002 -0.0046 -3.1072
1770391811.0427 0.625 -0.002 -0.0046 -3.1075
1770391811.0481 0.626 -0.002 -0.0046 -3.1073
1770391811.0535 0.627 -0.002 -0.0035 -3.1070
1770391811.0579 0.628 -0.002 -0.0035 -3.1065
1770391811.0632 0.629 -0.002 -0.0046 -3.1060
1770391811.0678 0.630 -0.002 -0.0046 -3.1059
1770391811.0733 0.631 -0.002 -0.0058 -3.1060
1770391811.0778 0.632 -0.002 -0.0058 -3.1062
1770391811.0833 0.633 -0.002 -0.0046 -3.1059
1770391811.0877 0.634 -0.002 -0.0046 -3.1054
1770391811.0932 0.635 -0.002 -0.0046 -3.1043
1770391811.0977 0.636 -0.002 -0.0046 -3.1042
1770391811.1031 0.637 -0.002 -0.0046 -3.1046
1770391811.1086 0.638 -0.002 -0.0046 -3.1052
1770391811.1133 0.639 -0.002 -0.0058 -3.1063
1770391811.1177 0.640 -0.002 -0.0058 -3.1066
1770391811.1231 0.641 -0.002 -0.0058 -3.1061
1770391811.1278 0.642 -0.002 -0.0058 -3.1051
1770391811.1333 0.643 -0.002 -0.0046 -3.1040
1770391811.1380 0.644 -0.002 -0.0058 -3.1039
1770391811.1434 0.645 -0.002 -0.0046 -3.1048
1770391811.1482 0.646 -0.002 -0.0046 -3.1053
1770391811.1537 0.647 -0.002 -0.0046 -3.1054
1770391811.1581 0.648 -0.002 -0.0058 -3.1053
1770391811.1637 0.649 -0.002 -0.0058 -3.1052
1770391811.1682 0.650 -0.002 -0.0058 -3.1054
1770391811.1728 0.651 -0.002 -0.0058 -3.1060
1770391811.1784 0.652 -0.002 -0.0058 -3.1064
1770391811.1827 0.653 -0.002 -0.0058 -3.1065
1770391811.1886 0.654 -0.002 -0.0058 -3.1061
1770391811.1932 0.655 -0.002 -0.0058 -3.1058
1770391811.1978 0.656 -0.002 -0.0046 -3.1059
1770391811.2033 0.657 -0.002 -0.0046 -3.1064
1770391811.2077 0.658 -0.002 -0.0046 -3.1068
1770391811.2132 0.659 -0.002 -0.0046 -3.1071
1770391811.2177 0.660 -0.002 -0.0046 -3.1068
1770391811.2232 0.661 -0.002 -0.0058 -3.1061
1770391811.2278 0.662 -0.002 -0.0058 -3.1055
1770391811.2335 0.663 -0.002 -0.0058 -3.1054
1770391811.2379 0.664 -0.002 -0.0058 -3.1055
1770391811.2434 0.665 -0.002 -0.0046 -3.1063
1770391811.2480 0.666 -0.002 -0.0046 -3.1068
1770391811.2534 0.667 -0.002 -0.0058 -3.1071
1770391811.2580 0.668 -0.002 -0.0058 -3.1070
1770391811.2634 0.669 -0.002 -0.0046 -3.1062
1770391811.2681 0.670 -0.002 -0.0046 -3.1059
1770391811.2736 0.671 -0.002 -0.0046 -3.1059
1770391811.2780 0.672 -0.002 -0.0046 -3.1060
1770391811.2837 0.673 -0.002 -0.0046 -3.1062
1770391811.2881 0.674 -0.002 -0.0046 -3.1063
1770391811.2937 0.675 -0.002 -0.0058 -3.1062
1770391811.2982 0.676 -0.002 -0.0058 -3.1059
1770391811.3036 0.677 -0.002 -0.0046 -3.1052
1770391811.3083 0.678 -0.002 -0.0046 -3.1051
1770391811.3137 0.679 -0.002 -0.0058 -3.1054
1770391811.3183 0.680 -0.002 -0.0046 -3.1056
1770391811.3227 0.681 -0.002 -0.0058 -3.1056
1770391811.3283 0.682 -0.002 -0.0058 -3.1057
1770391811.3328 0.683 -0.002 -0.0058 -3.1059
1770391811.3383 0.684 -0.002 -0.0058 -3.1060
1770391811.3429 0.685 -0.002 -0.0046 -3.1064
1770391811.3485 0.686 -0.002 -0.0046 -3.1065
1770391811.3531 0.687 -0.002 -0.0046 -3.1066
1770391811.3586 0.688 -0.002 -0.0035 -3.1065
1770391811.3630 0.689 -0.002 -0.0046 -3.1065
1770391811.3684 0.690 -0.002 -0.0046 -3.1065
1770391811.3728 0.691 -0.002 -0.0035 -3.1063
1770391811.3787 0.692 -0.002 -0.0046 -3.1059
1770391811.3830 0.693 -0.002 -0.0046 -3.1057
1770391811.3887 0.694 -0.002 -0.0046 -3.1060
1770391811.3942 0.695 -0.002 -0.0058 -3.1065
1770391811.3987 0.696 -0.002 -0.0046 -3.1067
1770391811.4033 0.697 -0.002 -0.0046 -3.1066
1770391811.4088 0.698 -0.002 -0.0046 -3.1065
1770391811.4134 0.699 -0.002 -0.0046 -3.1065
1770391811.4181 0.700 -0.002 -0.0046 -3.1068
1770391811.4235 0.701 -0.002 -0.0046 -3.1071
1770391811.4281 0.702 -0.002 -0.0046 -3.1070
1770391811.4335 0.703 -0.002 -0.0046 -3.1063
1770391811.4381 0.704 -0.002 -0.0046 -3.1057
1770391811.4436 0.705 -0.002 -0.0035 -3.1053
1770391811.4480 0.706 -0.002 -0.0035 -3.1054
1770391811.4535 0.707 -0.002 -0.0046 -3.1057
1770391811.4580 0.708 -0.002 -0.0046 -3.1055
1770391811.4635 0.709 -0.002 -0.0046 -3.1049
1770391811.4681 0.710 -0.002 -0.0035 -3.1043
1770391811.4737 0.711 -0.002 -0.0046 -3.1033
1770391811.4780 0.712 -0.002 -0.0046 -3.1032
1770391811.4834 0.713 -0.002 -0.0035 -3.1035
1770391811.4881 0.714 -0.002 -0.0046 -3.1036
1770391811.4936 0.715 -0.002 -0.0035 -3.1035
1770391811.4983 0.716 -0.002 -0.0046 -3.1031
1770391811.5036 0.717 -0.002 -0.0035 -3.1020
1770391811.5083 0.717 -0.002 -0.0035 -3.1014
1770391811.5138 0.719 -0.003 -0.0035 -3.1013
1770391811.5184 0.720 -0.003 -0.0035 -3.1018
1770391811.5230 0.721 -0.003 -0.0046 -3.1027
1770391811.5285 0.722 -0.003 -0.0035 -3.1033
1770391811.5331 0.723 -0.003 -0.0046 -3.1036
1770391811.5386 0.724 -0.003 -0.0046 -3.1032
1770391811.5431 0.725 -0.003 -0.0035 -3.1030
1770391811.5488 0.726 -0.003 -0.0035 -3.1033
1770391811.5532 0.727 -0.003 -0.0035 -3.1038
1770391811.5589 0.728 -0.003 -0.0035 -3.1038
1770391811.5633 0.729 -0.003 -0.0035 -3.1035
1770391811.5681 0.730 -0.003 -0.0035 -3.1033
1770391811.5737 0.731 -0.003 -0.0046 -3.1033
1770391811.5782 0.732 -0.003 -0.0035 -3.1035
1770391811.5837 0.733 -0.003 -0.0046 -3.1038
1770391811.5882 0.734 -0.003 -0.0046 -3.1042
1770391811.5939 0.735 -0.003 -0.0046 -3.1046
1770391811.5983 0.736 -0.003 -0.0046 -3.1047
1770391811.6037 0.737 -0.003 -0.0046 -3.1047
1770391811.6083 0.738 -0.003 -0.0046 -3.1048
1770391811.6138 0.739 -0.003 -0.0046 -3.1049
1770391811.6185 0.740 -0.003 -0.0046 -3.1051
1770391811.6239 0.741 -0.003 -0.0058 -3.1050
1770391811.6286 0.742 -0.003 -0.0046 -3.1046
1770391811.6331 0.743 -0.003 -0.0046 -3.1044
1770391811.6386 0.744 -0.003 -0.0046 -3.1044
1770391811.6432 0.745 -0.003 -0.0046 -3.1044
1770391811.6486 0.746 -0.003 -0.0035 -3.1041
1770391811.6532 0.747 -0.003 -0.0035 -3.1037
1770391811.6587 0.748 -0.003 -0.0046 -3.1036
1770391811.6631 0.749 -0.003 -0.0046 -3.1035
1770391811.6688 0.750 -0.003 -0.0046 -3.1035
1770391811.6743 0.751 -0.003 -0.0046 -3.1034
1770391811.6789 0.752 -0.003 -0.0046 -3.1032
1770391811.6843 0.753 -0.003 -0.0046 -3.1034
1770391811.6889 0.754 -0.003 -0.0046 -3.1036
1770391811.6944 0.755 -0.003 -0.0058 -3.1038
1770391811.6989 0.756 -0.003 -0.0046 -3.1040
1770391811.7050 0.757 -0.003 -0.0046 -3.1039
1770391811.7095 0.758 -0.003 -0.0046 -3.1037
1770391811.7142 0.759 -0.003 -0.0046 -3.1035
1770391811.7186 0.760 -0.003 -0.0046 -3.1034
1770391811.7241 0.761 -0.003 -0.0035 -3.1034
1770391811.7287 0.762 -0.003 -0.0046 -3.1031
1770391811.7341 0.763 -0.003 -0.0046 -3.1028
1770391811.7388 0.764 -0.003 -0.0046 -3.1022
1770391811.7442 0.765 -0.003 -0.0046 -3.1020
1770391811.7489 0.766 -0.003 -0.0046 -3.1021
1770391811.7543 0.767 -0.003 -0.0046 -3.1025
1770391811.7586 0.768 -0.003 -0.0058 -3.1030
1770391811.7643 0.769 -0.003 -0.0058 -3.1033
1770391811.7687 0.770 -0.003 -0.0046 -3.1036
1770391811.7744 0.771 -0.003 -0.0046 -3.1037
1770391811.7789 0.772 -0.003 -0.0058 -3.1039
1770391811.7843 0.773 -0.003 -0.0058 -3.1041
1770391811.7890 0.774 -0.003 -0.0046 -3.1040
1770391811.7946 0.775 -0.003 -0.0046 -3.1039
1770391811.7993 0.776 -0.003 -0.0058 -3.1039
1770391811.8037 0.777 -0.003 -0.0058 -3.1042
1770391811.8095 0.778 -0.003 -0.0046 -3.1047
1770391811.8139 0.779 -0.003 -0.0046 -3.1049
1770391811.8196 0.780 -0.003 -0.0058 -3.1051
1770391811.8241 0.781 -0.003 -0.0058 -3.1049
1770391811.8296 0.782 -0.003 -0.0046 -3.1047
1770391811.8341 0.783 -0.003 -0.0046 -3.1048
1770391811.8396 0.784 -0.003 -0.0046 -3.1056
1770391811.8441 0.785 -0.003 -0.0046 -3.1063
1770391811.8497 0.786 -0.003 -0.0046 -3.1068
1770391811.8541 0.787 -0.003 -0.0046 -3.1067
1770391811.8587 0.788 -0.003 -0.0058 -3.1060
1770391811.8641 0.789 -0.003 -0.0046 -3.1056
1770391811.8688 0.790 -0.003 -0.0058 -3.1051
1770391811.8742 0.791 -0.003 -0.0058 -3.1050
1770391811.8796 0.792 -0.003 -0.0058 -3.1052
1770391811.8842 0.793 -0.003 -0.0058 -3.1054
1770391811.8888 0.794 -0.003 -0.0058 -3.1056
1770391811.8937 0.795 -0.003 -0.0058 -3.1056
